book_id,user_id,rating
1543,12598,1.0
4130,15074,1.5
6868,72761,3.5
11589,42059,2.5
65018,39493,1.0
9459,39902,2.5
7051,40523,2.5
1525,25221,3.5
1922,30674,3.0
30371,49307,1.5
480,59858,4.0
5466,33851,1.0
10937,76829,3.5
2442,31537,2.0
7475,17126,2.0
74951,3785,2.5
707,68210,2.0
748,38271,1.0
15764,32050,2.0
338,56158,1.5
1325,74139,2.5
246560,78522,4.0
3935,8199,2.5
61924,15210,1.0
8238,43702,1.0
33821,5413,1.5
40306,26896,1.0
1595,36157,1.5
244227,79436,4.0
3171,71658,1.0
11320,47970,4.0
2692,5180,1.5
1044,35841,2.0
401,12152,2.0
2988,12654,1.5
35529,35368,3.5
27217,64879,2.5
35735,51992,2.0
6061,19559,1.5
2526,75221,2.0
78297,32487,2.0
5867,7412,1.5
1105,6066,1.0
8028,13694,4.0
35673,42074,1.0
114106,68324,3.5
7367,25752,2.5
243495,89448,5.0
243260,93136,3.0
7547,40841,2.0
6356,3357,1.0
707,40066,4.0
23694,45733,1.0
9467,21572,1.0
51575,77699,1.5
7872,11364,1.5
10098,58101,3.0
4155,70480,3.5
15445,19742,3.5
2884,439,2.5
25014,26358,3.5
3482,76421,1.0
1776,72418,2.5
245066,79261,4.0
7889,8504,3.5
96015,51742,1.5
522,35658,1.0
243275,87866,5.0
15264,20103,1.5
4141,18174,2.5
48927,57228,2.0
19965,3785,2.5
247489,87128,3.0
15093,5180,2.0
22973,1525,1.0
245208,81471,5.0
110022,39063,1.0
243339,81273,4.0
3547,3785,2.0
8457,10929,2.0
244733,83322,5.0
604,5180,3.0
21658,44332,2.5
68708,53850,2.5
63409,3785,2.5
1312,49393,1.0
59444,34987,2.0
21326,3080,1.0
7384,41607,3.0
17245,7556,3.5
30622,48224,3.0
5424,59078,1.0
1702,54232,3.0
5070,32778,2.5
4950,48450,2.0
4560,3785,2.5
14464,30656,2.5
7839,31462,2.0
2912,56049,2.0
6227,15965,2.0
9262,66480,2.0
2234,29242,2.5
5978,52144,2.5
19641,67663,1.0
247107,79398,3.0
938,21992,2.0
405,59914,3.5
15185,51506,1.0
8353,14268,2.5
10924,49307,2.5
22916,46456,2.5
9490,2928,2.5
13323,36197,2.0
39374,59395,3.0
4363,5488,1.0
15081,73598,3.5
5962,49072,2.0
16202,33655,2.5
248050,86178,3.0
244210,90968,5.0
41247,54670,2.0
1202,69056,2.5
102830,42813,1.0
4227,35419,1.0
60346,50191,2.0
63409,40134,3.0
13679,42700,1.0
6498,66699,2.0
2830,70712,1.0
7693,72486,3.5
1414,7031,1.0
285,2659,2.0
245686,86707,3.0
244105,89383,5.0
11546,69113,2.0
54482,71867,2.0
17931,34553,1.0
36294,22081,2.5
243963,89320,4.0
11885,48392,2.5
563,74696,1.0
20428,12806,2.0
17693,51496,2.0
2948,72761,1.5
11002,13299,3.5
12733,11130,1.5
4206,76343,1.0
29572,72078,2.0
27550,54208,2.5
28,23154,2.0
27456,76701,2.0
4258,2480,1.5
1563,42960,4.0
244227,81701,5.0
2946,8493,2.0
800,52313,1.5
15097,21975,1.0
20012,43652,2.0
4869,28707,1.5
243227,85515,5.0
244799,80185,4.0
246,76977,2.5
287,23154,1.0
15038,14120,1.5
25282,74443,2.5
83991,30769,1.5
12224,29620,4.5
157,61656,1.5
35751,52806,1.5
11172,38122,3.0
30744,61762,1.5
1871,19127,3.0
248960,92474,4.0
244165,93996,5.0
12738,35658,2.0
914,27775,1.0
243507,91088,4.0
34233,38503,2.0
3476,35947,2.0
6028,59597,2.0
12195,3701,2.0
7138,64665,2.0
4950,5927,2.0
19456,65943,2.0
243262,83862,5.0
243410,79499,5.0
953,32734,1.0
243864,90178,4.0
13168,52450,2.0
228,42952,1.5
2918,23470,2.0
13180,53578,3.0
4689,3785,3.5
14416,35180,1.0
4433,26988,2.5
7465,6299,2.0
23623,66970,3.0
19725,5519,2.0
3882,1538,2.5
323,13694,1.5
25292,18925,2.5
48971,54710,1.5
38846,54556,1.5
20609,21208,3.0
14303,14336,1.0
27403,55738,2.0
26684,58865,1.0
4556,44976,2.0
45026,3785,1.0
967,2423,4.0
43627,30929,1.0
247074,90929,5.0
244027,81000,4.0
28465,11201,3.0
1729,69963,1.5
31979,50593,2.5
244637,83723,3.0
2918,45973,2.0
2526,37525,2.0
4479,38119,2.0
8730,41832,2.0
9134,2846,2.5
46411,53578,4.5
228,1741,2.0
77013,52067,2.5
248197,86681,5.0
113,26517,1.5
1025,17756,2.5
8229,82513,5.0
26017,68119,1.0
16132,23159,2.0
2544,39271,2.5
6839,43244,2.0
13978,59145,3.5
25698,19975,2.0
11910,38320,2.0
4976,20637,1.0
244141,89756,4.0
243249,86619,5.0
1411,50084,2.0
3896,5180,2.0
35614,22863,2.0
26106,61336,4.0
243851,81753,3.0
1131,76488,1.5
6339,40301,1.5
8290,65121,1.0
70046,60905,1.5
14206,15563,1.5
37232,62400,3.5
2948,12125,2.0
4859,26737,1.0
36118,5944,2.5
2280,34027,2.0
7579,15008,2.0
86098,76499,2.0
1519,10918,1.0
5310,39709,1.5
7879,37466,1.5
3454,1741,2.0
243394,88174,4.0
15987,20950,2.5
6294,6502,4.0
1562,64447,3.0
93301,71658,1.0
14171,58479,3.5
13680,62089,3.0
243509,87336,5.0
8958,76873,4.5
9197,66142,1.5
68940,12152,3.0
243381,83943,3.0
24042,5596,3.5
244011,83180,4.0
3197,59590,1.5
37,64117,1.0
10325,59419,3.5
244990,83700,4.0
248150,78097,4.0
1214,44812,2.5
6355,29955,1.0
26136,30801,1.0
247270,83715,4.0
32290,36355,2.5
32555,26896,2.5
3898,7421,1.5
243382,86447,5.0
247283,87662,3.0
1517,8359,2.5
46249,37198,1.0
22778,10717,2.0
3727,14878,2.0
247667,84275,4.0
245887,91018,5.0
3269,31731,3.5
292,22081,1.0
51131,38761,2.5
3120,13084,3.0
12985,68153,1.0
247848,85309,4.0
243694,87539,5.0
29664,13678,2.0
28319,22111,1.5
13666,18721,2.0
1069,8269,2.0
3677,21807,3.5
487,59616,1.5
17276,65707,3.5
244904,79858,3.0
246954,89408,5.0
20418,6362,3.5
10570,42359,2.0
21324,32734,3.5
18743,3785,3.5
1406,29929,2.0
25225,37293,1.0
761,5180,3.5
10038,48405,2.0
59483,48405,2.5
578,9213,3.5
28596,29133,3.5
11840,31818,2.5
7591,26161,2.0
52201,15384,2.0
1195,65118,1.0
5474,3339,1.0
1496,2418,1.5
19261,31051,1.5
3270,25173,1.0
5506,51639,1.0
7357,55069,2.0
7464,65943,1.5
53128,68147,2.5
8445,62562,2.0
4123,21975,1.0
26616,14981,1.5
3830,1525,1.0
39278,41674,2.0
522,19257,2.0
4258,1616,2.0
33924,29250,2.5
17465,3785,2.0
5913,22081,1.0
5474,27445,2.5
7500,65543,2.0
4044,61271,2.0
26148,67193,2.0
4824,50682,1.0
55020,71583,2.5
21009,76332,2.5
11175,26517,5.0
37929,76205,1.5
48719,12806,2.0
15878,17788,3.5
243242,79536,3.0
3482,84700,2.0
6346,6885,1.5
9535,66818,2.0
9848,51213,2.0
28,10319,3.5
98,12313,3.0
3181,54594,1.0
244584,91994,3.0
244148,78645,3.0
60014,58782,3.5
1484,7557,2.0
3787,40411,2.0
19641,36496,1.0
1644,62327,2.5
245557,88021,5.0
243227,89751,5.0
244382,81589,3.0
1105,76450,3.0
5220,11364,3.0
13106,45274,1.5
8023,56803,2.5
246930,90907,4.0
11103,17298,2.0
43737,17788,2.5
49624,14929,3.5
14305,6776,1.0
6877,62791,2.0
25384,49803,3.0
33926,25513,1.5
20104,39493,1.5
8643,14120,2.5
7429,25672,2.0
34243,47219,1.5
19996,20637,1.0
17937,1741,1.5
248710,84782,4.0
246809,79365,4.0
49838,51050,2.0
60061,17771,1.5
8925,22353,2.5
29204,22028,1.5
2911,52149,1.5
2380,24441,1.5
3926,3785,2.0
4078,32527,1.0
786,63690,2.5
3569,69435,2.5
1115,41183,1.0
24300,68384,1.5
2602,72068,2.5
11546,33455,2.5
1472,4556,1.0
3354,22166,1.0
43737,53549,3.5
821,7692,1.0
1410,63196,3.0
29207,20484,2.0
15043,60054,1.5
2241,19093,1.5
227,63411,1.5
4941,21662,3.5
7051,39087,2.5
33449,5293,1.0
20821,67409,1.5
16802,25291,2.0
248859,78009,2.0
2013,68778,4.5
18517,36988,1.0
30025,23314,2.0
761,38873,3.0
22375,61000,2.0
7051,68775,2.5
243788,89410,4.0
31924,59960,2.0
243259,78677,3.0
3065,71893,2.5
1776,67204,2.5
1296,26801,4.0
163,35706,2.0
6157,31818,3.5
37973,72243,3.5
87006,12975,1.0
4678,73026,3.0
36557,26594,3.5
4283,48667,2.5
34680,51199,2.0
4971,60863,1.0
19992,10929,3.5
5330,1903,4.0
79373,41607,1.0
18889,69968,1.5
2342,25752,2.5
2787,23451,2.5
4391,2326,2.0
12130,18768,2.0
1786,40001,3.5
245408,85569,4.0
9391,28845,2.0
245772,93944,4.0
246674,88627,3.0
5283,4215,3.0
51601,41954,3.5
247088,93492,5.0
14022,48535,2.5
9987,14383,3.5
33400,24045,2.0
64143,49202,3.0
2884,22778,1.5
12713,5777,2.0
5875,29379,1.0
13096,39479,1.0
676,70623,3.5
36304,58973,1.5
243277,85009,3.0
231,36901,3.5
12466,73746,2.0
244849,88670,5.0
15177,51328,2.5
33604,32514,3.5
3827,13935,1.0
8941,3785,3.0
4198,56222,2.0
12924,47632,2.5
47544,32919,2.0
5957,36931,2.0
30108,5180,1.0
33625,23432,1.5
243351,79917,5.0
2296,17442,2.5
1753,50618,2.0
14925,71389,2.5
3979,34226,2.0
13925,17466,2.0
36541,9906,2.0
15870,25725,1.5
3459,44251,1.5
18958,48129,1.5
3689,26744,1.5
8691,11371,2.0
1931,53578,2.0
243359,82497,5.0
90,45904,1.5
4479,30130,2.0
19226,32416,3.5
12387,3785,1.5
1105,9664,2.0
8305,17187,1.0
34551,35356,2.5
5050,16907,2.5
2143,2771,2.0
243339,93803,4.0
28702,51768,1.5
23745,18459,2.5
15308,32043,1.5
15412,58538,1.5
19415,5180,1.5
2143,64531,1.0
19483,3785,1.0
249108,83064,3.0
1460,50884,2.0
76351,66667,2.0
568,36376,1.0
12152,13827,1.5
247676,89020,3.0
26211,75418,2.0
4583,32757,2.5
7005,33036,1.0
10928,66015,2.5
248478,81527,5.0
5966,19915,2.5
5050,15695,1.0
244078,79946,3.0
2816,72003,2.5
245512,90483,5.0
15412,19416,2.0
1961,22634,1.5
13183,67101,3.0
243255,90436,5.0
45353,15700,2.5
14307,41802,2.5
243308,78532,3.0
22052,32507,1.5
9776,45206,2.5
35652,63241,1.0
243239,91639,5.0
29392,17881,3.0
25597,47554,1.5
69785,14014,1.0
1559,26161,2.0
713,45973,2.0
3639,46170,2.0
7359,20461,2.0
5265,19907,3.5
16429,7714,3.5
34233,47621,2.5
6423,45837,2.0
522,63838,2.0
25667,34670,3.5
243430,81702,5.0
247446,89966,3.0
25836,75590,3.0
4500,46400,1.5
6122,70614,1.5
17115,73863,1.0
706,20953,2.5
3120,30022,1.5
14630,32043,1.0
1029,68147,1.5
10095,14651,2.5
13193,65273,3.0
4403,26638,3.0
1129,12151,2.0
8038,36017,2.0
244987,78491,4.0
10504,63575,3.5
15519,16250,2.0
5419,51706,2.0
1564,11263,2.0
28858,10856,4.0
248396,84857,5.0
38,27388,1.0
246946,78409,4.0
246710,92114,4.0
14855,24633,3.5
40832,72019,2.0
2849,23966,2.5
244870,93986,5.0
14246,55738,1.5
15040,11014,1.0
243304,93911,4.0
408,74114,1.5
33679,32915,3.0
243721,78458,3.0
1105,8456,1.0
18480,70827,3.0
5432,6164,2.5
5758,13379,1.5
8705,74720,2.0
1815,1012,3.0
244352,90588,2.0
70435,63196,4.5
26064,25529,2.5
45871,74792,2.0
27290,7090,1.5
22818,33358,3.5
104573,17863,1.0
3447,70827,3.0
20899,23470,2.0
12924,58072,3.5
2227,2177,2.5
13453,51562,1.0
26405,17212,4.5
15091,76829,3.5
107,4366,3.5
5944,3785,3.0
833,36667,1.0
18759,50084,2.0
27012,33448,2.0
225,62413,2.5
243268,83116,3.0
243541,80007,3.0
8681,18354,2.5
1471,19699,2.0
5309,8950,1.5
8489,66401,2.0
36786,67911,2.0
7855,45245,2.0
7482,68161,1.0
30535,15384,2.5
10174,67064,2.5
1780,22696,2.0
244650,86870,5.0
30025,76701,2.5
3171,64173,3.5
5420,82834,4.0
18444,24110,1.5
243393,92629,3.0
93261,51914,2.5
6181,2136,2.5
243277,80161,3.0
1097,40579,1.0
247766,91244,4.0
15412,29888,2.5
69033,44011,1.5
34943,64047,1.0
4440,17756,2.5
19453,66048,2.0
9199,30276,3.5
3828,20935,3.0
4159,37466,1.5
1098,843,1.0
3725,62400,1.5
6189,2136,2.0
247077,89138,5.0
66364,15695,1.0
15610,73005,3.0
243351,93098,4.0
18889,61582,1.0
243233,80706,4.0
26872,33503,2.0
77627,11574,1.0
4394,34326,3.5
47175,57790,2.0
3806,1741,2.0
4976,36634,1.5
541,66142,1.0
11416,35264,2.0
4123,40301,3.5
2000,76112,4.0
26666,40980,2.0
14963,31345,3.0
3585,74600,1.0
19236,31750,3.0
10340,7031,2.0
135,62754,1.5
7874,23589,1.0
243220,82398,2.0
36225,22634,1.5
6401,74703,3.0
25956,9125,2.0
14297,60739,2.0
5667,38282,1.0
6075,58341,3.5
7547,2423,2.5
497,43652,1.5
2445,9217,2.0
12890,54871,1.5
16130,67115,2.0
49472,18902,3.0
3460,41607,3.0
16290,8757,1.5
243220,87750,5.0
32742,28377,1.5
3269,36157,1.5
522,8769,1.0
244368,86693,4.0
8487,55350,2.5
577,36739,1.0
247188,79852,5.0
1527,77384,2.0
1600,3785,3.0
243281,84927,1.0
6764,69613,2.5
19370,7911,1.0
6405,10371,3.0
60060,11508,3.0
9525,4139,2.5
2779,7740,2.0
3040,1741,3.5
12081,72505,2.5
10325,46244,1.0
8280,8479,1.0
12085,20961,3.0
1863,53797,4.0
25904,10151,2.0
2948,76164,1.0
16300,18051,4.0
244930,88764,4.0
30269,28295,1.5
17394,37355,2.5
1421,3785,2.0
962,21001,1.5
7325,18165,2.0
6761,73309,1.0
1078,46324,3.0
23318,12638,2.0
17264,5153,2.0
10913,34394,1.0
244563,90036,5.0
55656,74792,1.5
706,35150,1.0
243572,80197,4.0
244125,80120,4.0
6026,37364,1.5
2911,73078,1.0
1373,6628,1.5
8899,30033,3.0
8041,9522,3.5
34502,12638,2.0
26212,22571,3.0
249106,78180,5.0
1990,75858,2.0
247663,90369,4.0
12128,359,2.0
62220,76465,2.0
247482,80934,5.0
608,64531,2.0
243456,83663,4.0
243484,86578,5.0
11054,9125,3.0
86348,19915,1.0
11916,71563,2.5
77106,25513,1.5
248203,78382,5.0
244467,79934,3.0
16138,46749,3.0
13301,20064,2.0
41801,3785,2.0
20306,2659,2.5
243235,84678,5.0
10877,43652,2.0
9147,54924,3.5
9217,3885,2.5
15598,64447,1.0
5600,32612,3.5
41613,23159,2.0
72769,18992,2.5
225,39095,2.0
1776,3652,2.5
1452,62929,2.0
4478,69080,3.0
936,10371,2.5
41289,23604,2.5
1051,29073,2.0
1859,30646,1.0
888,20407,2.0
243419,89348,4.0
99037,43052,2.0
246835,89263,4.0
39134,44771,2.0
6401,42908,2.5
13283,11539,1.5
73203,19699,2.0
243402,78475,4.0
6202,13084,1.0
748,31450,1.0
45871,37222,2.0
247369,92923,5.0
8380,23754,2.0
485,57524,1.0
5544,65997,1.0
964,38762,2.0
243259,88437,5.0
243285,81003,3.0
10382,15889,2.0
4291,46003,3.0
244982,91900,5.0
83017,2659,1.5
16851,40412,1.0
6235,10717,5.0
41115,52240,2.5
34997,27126,1.0
679,45716,2.0
45972,7692,1.0
5802,48701,1.0
24452,28692,3.5
21286,46368,2.5
61813,75496,1.0
408,63218,2.0
66,41901,1.0
5962,3785,3.5
2969,8050,1.0
474,68883,1.5
745,3923,1.0
31563,41684,1.5
14161,52322,3.5
22029,50553,1.0
247427,89172,5.0
15188,22760,1.0
8659,53477,2.0
26694,69347,2.0
246885,87493,5.0
4543,40301,2.0
6745,69864,1.0
56687,22634,1.5
51713,26652,2.0
9848,3007,2.0
243985,87608,4.0
12323,16854,3.5
245091,83766,5.0
28430,22943,2.5
34943,40523,1.0
5786,68040,2.0
244091,89523,5.0
7256,7916,2.0
8123,41245,2.0
1399,3785,1.5
28779,50846,1.0
497,23562,2.5
1194,8351,1.5
243748,90591,3.0
18476,12646,3.0
6745,21384,1.0
1406,40134,2.0
7994,67597,1.0
244104,92519,3.0
10678,24906,2.5
26589,76829,3.5
37996,38536,1.5
3025,22133,2.5
1421,21877,2.5
10812,24412,2.5
30439,15966,2.0
244267,84140,5.0
6629,25430,3.5
32244,65943,2.5
10918,2901,2.0
25137,5119,1.5
7357,227,1.0
34627,23473,3.0
8485,3999,1.5
27417,25064,2.0
6175,37476,2.0
21283,24746,1.0
4642,69967,3.0
3533,25738,1.0
24294,54564,1.5
2290,31804,1.0
19740,42635,2.0
60120,62355,3.5
59482,72505,2.0
5662,40841,2.5
408,23845,1.0
2441,51992,1.0
21242,69476,2.0
4500,50143,1.5
28,37813,3.5
17695,5180,2.5
8179,12215,2.5
18930,16644,2.0
9075,70623,3.5
3290,48357,1.5
5545,63132,1.5
3253,46324,1.5
2954,64447,2.5
11916,55865,1.5
7500,69447,2.0
9455,40906,1.0
49677,56829,1.0
7197,12171,1.0
12702,29352,2.5
9849,25064,2.5
16629,7426,1.5
4264,7740,2.0
7132,73892,1.0
244807,92083,2.0
60250,65854,1.0
28510,75602,1.0
243226,83427,3.0
21307,7714,3.5
243288,78936,5.0
787,20143,1.5
19245,51326,1.5
5957,47990,3.5
4646,23353,1.5
2256,15552,2.5
19366,4662,2.0
3729,47034,1.5
243362,86989,4.0
249103,80062,2.0
20509,70312,1.5
7971,58602,1.5
32690,58432,2.0
114106,38503,2.0
112259,45973,2.0
32160,7714,3.5
244512,83770,4.0
243465,93895,5.0
6066,40314,2.0
1290,35149,1.0
7384,72003,3.0
19469,53026,2.0
7975,64257,3.5
4238,20612,2.0
245164,88944,4.0
3730,70967,1.5
8786,3785,3.5
8808,49245,2.5
3078,15579,2.0
11178,65870,2.0
248919,79856,3.0
25409,19973,1.5
244080,94037,4.0
288,9713,2.0
247723,84240,4.0
37497,6182,1.0
6886,49355,2.5
244295,86658,5.0
2809,24874,2.0
18414,14878,3.0
243446,90063,3.0
248799,83796,3.0
10928,72780,1.5
21386,62459,2.0
867,22710,1.5
5175,4527,4.0
9500,19644,3.5
541,60054,2.5
219,58432,1.0
11307,33544,1.5
8717,50217,2.0
8484,43673,3.5
2544,41796,2.0
10179,86562,4.0
14042,64173,1.5
89858,35907,1.0
2127,8895,2.0
1374,63324,1.5
1049,57873,2.5
106709,35368,3.5
243224,80384,4.0
10570,58807,1.5
4723,25064,2.0
33926,29537,2.5
11494,11387,1.5
2919,20744,2.5
1485,59304,3.5
13283,38009,1.0
243442,85454,4.0
2290,35658,1.0
585,72392,2.0
5431,57168,1.0
12278,32256,3.0
244884,83835,5.0
5977,40805,3.5
243914,90409,3.0
9362,30643,2.5
36382,8524,2.0
2442,33088,1.0
2802,5125,2.0
16191,36988,1.0
20187,34961,2.0
6514,70827,2.0
15099,43652,1.5
213,35394,2.0
484,9513,1.0
6226,2351,3.0
12701,3785,1.0
32461,70756,1.0
4118,21546,1.5
1854,25504,3.5
136,46779,2.5
2905,39167,1.0
25601,3785,3.0
1918,3785,2.0
21181,64137,2.0
243836,84715,5.0
1690,15635,1.0
5029,4612,2.5
29758,10710,1.0
5918,1092,1.5
243374,92760,4.0
363,59695,2.5
5417,72780,1.0
11871,62441,1.0
39768,3785,1.0
5419,27445,3.0
11120,66255,2.5
243278,85254,5.0
14954,39479,2.5
243303,82001,5.0
1078,32945,3.5
244306,83820,4.0
248932,92930,4.0
10467,23376,4.0
77143,29471,1.0
1484,74600,2.5
27302,17569,3.5
1421,71416,2.0
157,5180,2.0
14471,27445,1.5
10074,77678,2.5
14083,20698,3.0
27710,34529,2.0
15600,44379,1.0
1195,58705,1.5
86098,40366,1.0
102,68682,1.5
4556,42952,2.0
2988,61244,1.0
207,53850,2.5
12601,42407,1.5
27455,59354,3.0
25199,45380,2.5
11884,39377,2.0
860,62912,2.0
4830,9058,1.0
69207,77699,2.5
16800,63132,2.0
1928,24677,3.5
5222,77115,2.5
712,24640,2.0
1544,8964,3.5
19880,40432,2.0
28193,3785,1.5
32403,3785,1.0
888,68519,2.0
243688,80746,2.0
14977,25287,2.0
3458,7135,2.0
6851,60613,1.0
25711,76499,2.0
225,66015,1.5
378,18327,2.0
6972,69080,1.0
246026,90621,4.0
7589,45252,1.5
244048,86891,4.0
8741,1401,2.5
410,42122,3.5
759,55848,3.5
4566,19195,3.0
5309,13084,1.5
139,2903,1.0
6196,30022,2.5
231,13694,3.0
12152,7887,2.5
246006,86849,5.0
31769,27445,3.5
43736,11331,2.5
67096,66142,2.5
6038,35841,2.5
15968,58602,1.5
36543,11364,1.0
14306,51520,2.0
3329,6182,1.0
2226,49227,2.0
6933,39210,2.0
21694,61574,1.5
28720,43652,1.5
25946,32734,3.5
243352,81525,2.0
15519,54569,1.0
6479,31562,2.5
2179,53549,3.5
4269,50692,1.0
32759,41943,2.0
1571,37394,1.0
1134,76178,5.0
4050,64085,3.5
245220,80292,4.0
26678,12152,3.5
4558,25752,3.5
243244,84499,5.0
2408,74947,1.5
283,64363,2.0
18503,61574,1.0
1840,74136,1.0
15093,36161,3.5
8904,75724,2.0
25901,57153,1.0
712,20304,2.5
2089,33886,2.0
563,17526,1.5
10978,39091,1.5
652,20281,1.0
8423,27445,2.0
1005,46509,2.0
2766,53187,2.5
2055,1681,1.0
17119,7556,1.0
491,23239,2.5
6226,7887,3.5
5607,4169,3.5
5252,58133,2.0
32293,5180,3.0
4425,21807,1.5
305,57662,1.5
18661,15008,1.0
12578,4527,2.0
21986,34110,2.5
4269,46744,2.0
243897,89049,4.0
12730,70038,2.0
1106,12879,2.0
104561,44324,1.0
244204,86850,5.0
27743,15622,2.0
244714,79630,5.0
3727,64371,1.0
40793,68377,2.0
2188,40815,1.0
8982,3785,3.5
19289,11364,1.0
2127,36579,2.0
5873,42824,2.5
4430,28615,1.5
243263,78898,4.0
23165,16093,2.0
2305,45206,2.0
244486,89628,4.0
21096,49307,3.5
7214,27445,4.5
5957,44210,3.5
1514,52916,1.5
6985,61052,2.5
1505,44828,2.5
23674,28377,2.0
243232,79216,3.0
2690,74600,1.5
20017,32027,2.0
4284,57666,2.0
7970,77027,2.0
10429,36881,1.5
626,62421,1.0
46724,29352,2.5
5258,59145,3.0
5153,39647,3.5
59611,9323,1.5
25549,4139,2.0
50341,43356,3.0
7715,67412,1.5
62087,25233,1.0
5872,63241,1.0
244340,78720,3.0
1673,15260,2.0
58299,41051,2.5
9846,53849,2.5
249221,93214,5.0
27549,40523,1.5
243809,92419,4.0
44863,20143,2.5
27455,62390,2.0
7500,32601,2.0
4824,2896,2.0
5732,56766,1.0
16198,77656,1.0
8584,3785,3.0
243917,84401,4.0
5554,31462,1.0
66222,14208,1.5
243247,84726,5.0
712,8312,2.5
34551,67409,1.5
7464,42951,1.0
1012,36414,3.0
2267,28365,1.0
1485,77061,2.0
41012,30404,2.0
243341,82253,5.0
8899,30818,2.5
3892,50799,1.5
10601,27297,2.0
14188,50639,2.0
244412,88178,5.0
244520,94058,3.0
1406,36017,3.0
244464,85689,5.0
287,39210,1.5
28069,33749,1.5
244473,83112,5.0
1496,23722,2.5
244656,94271,4.0
11099,32748,3.0
33927,43843,3.5
60463,65885,3.5
35094,50407,1.5
10467,7031,1.0
2815,27941,1.5
7051,47219,1.5
2476,70129,1.0
93600,43317,2.5
2237,48405,3.0
497,45973,1.0
248916,80732,5.0
25549,25064,2.0
15602,48617,1.5
5849,37222,1.5
25613,3785,4.0
7673,73498,1.5
4824,13242,2.5
6933,486,1.0
11388,65131,3.5
25331,63635,2.0
32404,5180,1.5
3771,1500,2.5
5667,10041,1.5
75928,43890,3.5
4433,30739,1.0
6782,39238,3.0
69231,73062,3.0
7051,3044,1.0
1194,21264,2.0
4850,39321,1.5
3511,76610,2.0
51829,17756,3.5
23824,7135,2.5
4077,20143,2.0
9319,30150,1.0
15244,3785,2.0
246843,93916,4.0
243394,90013,5.0
244558,77863,4.0
4320,14651,1.5
45125,64403,5.0
6933,62130,1.0
3591,35056,2.5
41101,63889,1.0
964,45602,1.0
243288,78287,5.0
1986,9325,1.5
8861,39488,1.5
244962,93467,2.0
1863,71656,2.0
83038,12391,4.0
67073,21807,1.0
2643,20403,1.5
2602,28319,1.0
80553,3785,1.0
7484,63324,1.0
24308,55290,4.5
3162,60337,2.5
12905,24604,2.0
104561,66142,1.0
23318,69175,2.0
8483,60008,3.5
5119,36988,1.0
5734,41802,2.5
9844,76499,3.5
21324,54710,3.0
6040,17126,2.0
73359,43651,2.5
25199,20091,2.0
244868,78806,2.0
1990,11747,1.0
4439,31504,2.5
7283,37683,3.0
759,10716,4.0
32205,17482,3.5
248358,79185,3.0
1727,43098,2.0
6431,68908,2.5
7384,32419,2.5
32219,57216,1.5
8937,2423,2.5
23977,36815,2.0
245508,87784,4.0
2527,53397,1.5
27815,69334,2.0
243264,79263,2.0
243625,86429,3.0
28650,35368,3.5
59676,68875,3.5
12224,67353,2.0
243478,78263,3.0
26,68838,4.5
246590,89273,4.0
7589,3785,2.5
5536,16669,1.5
44042,61000,1.5
2766,2728,2.0
30535,55730,2.0
19776,29165,3.0
14973,61052,3.5
16080,73890,1.5
2235,60378,2.0
81911,45235,1.0
50179,76205,1.5
21151,68895,2.0
243342,79073,4.0
4044,32524,2.5
243316,79211,5.0
243217,83223,5.0
12474,3779,3.5
16663,19575,3.0
30503,9053,2.5
243887,83025,3.0
10570,41802,1.5
1727,43061,2.5
5585,3785,2.5
244975,92640,5.0
1500,2275,2.0
5431,2326,1.0
6068,58728,3.5
1406,19699,1.0
126,32050,2.0
9981,23266,3.5
17483,28351,2.5
2219,33931,1.5
6991,11310,2.5
30252,23470,1.5
18564,2322,2.5
243938,89654,5.0
10733,69326,3.0
1588,70366,2.5
3547,74382,2.0
2442,56805,2.0
2691,57373,2.0
3283,23371,2.5
244297,85580,3.0
6092,39217,5.0
248789,88477,4.0
246053,83316,4.0
752,56552,2.0
7848,46539,2.0
6028,2115,1.0
7721,34379,2.5
19835,21807,1.5
11491,63755,2.5
9159,12411,2.5
22848,10717,3.5
243233,78031,3.0
245600,92507,5.0
39744,47189,3.0
48263,42823,3.0
243223,86438,4.0
1854,16802,2.5
56156,74840,2.0
3188,22166,2.0
5316,3785,1.0
2069,2322,3.5
243745,79137,2.0
9888,25490,1.0
103801,16702,1.0
26138,30022,2.5
11680,66664,1.0
22798,68147,2.5
21287,12151,1.5
243401,87832,2.0
13447,40815,3.0
15658,793,2.0
29031,7921,4.0
22622,50965,2.0
244803,90017,4.0
770,47767,1.5
5364,36988,1.0
1051,28943,3.0
3783,52773,2.0
3255,36815,3.0
18715,70966,1.0
10951,8248,2.5
7710,69741,2.0
47,15563,2.0
9402,59078,2.0
4430,74900,2.0
915,18925,3.5
2380,37110,2.0
7743,37327,1.5
4264,45229,1.0
5158,13313,1.0
12402,12152,2.0
76946,36149,1.0
46597,7785,1.5
2237,28406,2.0
1073,71102,3.0
2099,18583,1.5
18724,54576,2.5
1376,37188,2.0
19710,56834,2.5
44348,17037,1.0
210,70767,2.0
15164,19356,2.0
167,33095,1.5
10481,49724,2.5
70169,15586,2.5
5310,47779,1.5
1863,38109,2.0
246604,81836,3.0
11683,27297,2.5
80533,75082,2.5
57042,8979,1.5
563,47731,1.0
28533,55837,1.5
10918,32734,3.5
4075,49276,2.0
